Id,Price
5418,186528.09965510367
1662,588742.8774429129
2441,251375.84599270218
669,137133.30308278571
7734,187053.68062058848
6010,300011.7254862718
266,137891.51389156884
632,140486.12804710658
16221,105188.78991184135
11832,176931.75814415384
5035,111221.93942077509
37,118065.68126842858
6168,172495.78790875094
11757,173897.54908249242
8086,115061.47626359879
6529,200547.81379512296
15121,187701.13351327178
13904,145100.33674605045
3711,191865.67407973134
16563,132646.71733149685
14494,175302.6377560523
3006,213468.55030138508
15299,116940.78844980962
92,297618.75172729965
8066,174000.96167754362
16071,201031.4749042246
10662,133640.16084530915
3883,243712.97755439652
5511,124907.03245089411
2821,235040.3591245968
9570,178218.260945539
4326,258359.79755559648
9251,246940.23843673946
9031,205958.48432506603
12689,171487.83413468662
16380,281281.38336874126
1053,256853.92100026266
4568,183088.06933333486
16140,111694.62179297717
14356,376181.3477512186
8466,181269.76268235996
15652,152816.97239288938
3285,116851.62267724657
3198,174595.33249857815
14088,405508.1425544233
2268,121186.61471892879
15472,219972.3466860923
1203,186439.22284065356
7157,303598.64384656516
6886,208375.4073659691
5083,252710.44761913738
7467,123419.85914507297
14068,211823.3957538889
2080,177667.68325469186
10865,152406.10086095886
13516,187502.67345274126
14150,192841.98679544736
7609,132877.1136876865
2144,329598.791588222
10357,208061.14549639338
2396,264259.73579979944
1526,321912.0519599498
10890,266147.6739666056
8638,482275.21800269285
6050,204142.17302905457
7639,105729.31318194371
10544,192882.49336168566
9577,263895.37981412053
13195,217344.39143104784
3484,191156.79252849426
16668,558239.2542354416
7171,185073.9149724985
8547,221880.89574848727
12735,192306.40340072324
9093,190640.376687104
15323,316814.4304192104
14897,143797.10664097007
5135,116531.45971079217
5327,190216.12373719265
13133,263364.8791509221
1676,327985.01465048984
16296,287438.299702747
1095,162447.25451832984
12528,158952.21838352346
7348,279223.66982788494
11663,168620.4436913974
1803,204764.36064646067
1510,240859.87314180692
16045,181286.85700445645
2900,139929.7796742543
3236,174850.04686591614
1318,171649.29722437292
14948,217823.59617340637
7840,271510.8171822781
15325,180911.75459277496
8700,163690.10864084325
15706,180853.68550510687
14449,169914.96940781953
16117,170618.76044915142
4529,183744.495145141
11199,194980.21223759424
4052,402282.37151669065
821,205576.09831667156
68,225627.48155840617
554,122057.49015059817
452,167264.58370289623
11394,277822.68387125764
11393,194312.3774481766
9535,156438.50519308067
4024,200601.42000955244
10069,173099.50951506756
12007,152450.50361402676
12368,447391.2864402582
1259,343052.0383030772
1124,283692.50263670017
3707,187396.24553408686
8767,182472.99683074674
1919,178993.42924155618
16741,155937.36886615626
6664,282395.7547350616
5688,384997.22298198816
7799,168542.5003324916
14843,338531.19425287703
7532,183694.39982429368
8133,161160.5568158844
6264,349351.5078376074
4125,179816.28122153252
2410,175857.07985782233
13607,219179.99993406108
1716,277271.9994823432
1370,141861.64492203164
2273,361160.3336256757
15298,298443.65116502164
4284,265890.3586890733
12303,137423.063797671
7808,134290.87925857713
2203,142405.5698684192
7237,133510.19040221797
15864,180184.12565832183
2844,134166.7763766376
5729,187230.984016585
11812,362745.1833055041
1779,141876.65946946532
6442,145232.18492171163
6160,205901.9638666256
8266,210465.43256762493
9903,178101.6744289789
2867,139197.02661225115
6998,181711.77380850783
13932,162805.12274513763
12587,175690.10488385698
3611,184321.93951001897
2646,306103.36139922915
1890,174255.00293315508
860,260301.90641637228
14187,178940.63964330705
12569,225104.9197436681
1276,82059.24842827489
12025,204942.2423082512
4890,320838.981554365
14410,294345.4131330124
10352,231563.13295883327
11407,178492.01468443012
10384,190121.2669085685
7622,289796.2218303946
12578,150816.34123568138
15820,179186.22675199615
563,198694.58916550208
15226,172824.9141759692
6396,218543.9605160191
6247,145455.90367595706
3339,164384.34080915828
10975,272785.20497755095
7475,120927.07425944407
11129,202641.67615400744
3051,261538.72810596693
10232,222365.9333842176
14106,189305.1657339339
5502,242255.64137348803
4558,72846.49689324849
4181,144005.09094976683
8426,124338.2112564703
6611,176206.32327506304
14641,145287.63826920016
15539,263477.6560050053
13119,141159.07621587993
11716,181238.0094251408
7316,237501.94972836995
7791,111988.19466448287
13034,320612.06507435563
1068,261992.00647713852
4060,163054.30286374502
10172,203374.89363638192
2591,163460.88831243236
12494,348005.2504051684
7828,291331.7575462317
15284,159091.03560787253
7947,156826.2587917613
16335,227902.1275725363
10234,363410.06338753377
2797,257607.22706622272
5341,199441.95650058158
3059,239396.50664467883
1559,67951.01627494636
15320,291607.04051251966
10284,296038.9472857866
4134,205645.0758072789
4481,187008.64433377367
7222,163368.27333505775
4062,231269.52594603374
2192,224664.0633113804
9637,187327.87917074424
16236,181619.85366316963
4272,163702.3444331287
9406,322166.63530482305
14309,193288.37033990177
1946,298196.0842009758
16235,204253.0673089699
7146,168867.8972532423
16784,287891.03327917645
349,338172.37584171514
6251,177365.8116092247
5128,293781.2492012667
11718,189276.85758743278
16721,101537.05023979815
12517,208501.97861904537
15961,195542.44306367412
9428,158261.01326605157
14541,152026.55431334281
10168,117416.09039885971
11270,130840.8202716976
13210,180424.12046104355
11518,161095.29767876648
12612,174778.41145778936
16352,122741.00862038782
9935,186461.7188492089
15521,303929.8546409473
11482,193275.99641201494
11443,205001.28200047294
9459,232904.80479364577
9218,194198.92427613144
854,146373.41262557535
5619,135243.3724737811
9208,167975.9452008714
4391,174431.35711743523
15207,144709.61232915198
7183,183095.85298390355
16442,223054.0106434738
7936,73304.95698144106
10606,395563.3062205137
4979,162215.53237036028
4854,281055.3484560886
16476,129831.1006350513
10516,155147.56257864498
16261,219015.21060684882
90,372382.0683256406
5433,183522.7172121664
14338,141485.67144605063
13487,211323.7658926273
8211,476270.4422978542
170,169580.94667469116
14051,97142.54700083534
10686,210444.44342925376
7595,297485.5534471857
6777,368305.55122306326
14661,163443.12704299134
13991,274679.65595776605
16795,177141.44945951636
2740,137532.84238828003
7368,319605.38286099985
2413,211505.34014114237
1852,457437.23305086326
15200,295457.2782129428
8467,245587.39591384708
16379,287524.0409464344
3375,187579.78720168569
5945,502846.0518561833
2641,171271.06273550584
2837,323752.6788800123
3498,195778.82710687202
10876,155667.0487237026
1285,223964.54399889917
9285,236125.59838793564
4015,336419.53196784825
2526,183588.30431063616
7814,222626.53386237987
7117,264910.0173594941
12359,116370.71064974982
3303,253931.43232149308
13874,182534.4192637629
5484,188689.1704007205
15067,153852.869185385
12639,220025.1768616137
3388,202497.66526003115
4256,206675.49870001513
15738,174098.7092478056
14049,145002.08616907414
15780,176036.33956002002
9564,178664.00656239252
11910,200400.52607593872
11315,213741.98165348044
1733,156102.46969768056
3910,284229.58005195326
7552,247621.64783402978
254,201255.9598706293
5222,237255.73159193303
8314,225473.07281709806
16743,312542.2645231085
10335,110731.86151275366
8226,276400.23680085037
12254,226812.34798055465
13152,207757.94782484212
15020,202983.0909611402
16349,166979.81376635126
11924,167809.16519940124
12543,186995.24508361297
14114,223824.4678188685
12318,264795.5588538813
15383,155199.22441315372
6679,197781.37900504027
635,176094.29628837676
15993,268834.7445753057
11375,212384.22925824526
11216,172239.68889513623
15401,228282.70934483147
11301,151280.48498175226
13804,239138.78954928924
10839,195915.08838620147
1588,349433.01210230804
3596,198947.21932342218
5816,157799.82857537057
8099,144025.25293608263
6551,194335.17620617826
14075,545683.7884904111
13431,207582.38293989754
9481,323315.6726436609
5295,141481.84926161842
15859,359176.72775391856
10634,287090.80937960243
444,248624.7377307075
11686,253423.43022197497
1213,221098.04518353168
13970,115691.67023657156
6849,439880.130930081
9911,241436.8852319948
5649,154231.22227078635
7184,234273.62537075
5877,301197.2422562927
1655,358002.3819425767
15301,209680.83136633819
12389,236101.74174902617
5241,277822.7542895683
7048,165940.28576223928
10574,130084.82017318497
8593,154844.36089596647
4752,180839.98897622837
14663,181498.89572825693
10994,201974.8023899629
87,78845.4524437655
5132,128907.23938210432
6372,372211.21112038405
7411,272576.84848435596
3319,286522.87367458094
9355,116116.71777119592
5139,312011.0072363432
56,310384.7278780236
3249,202242.11589561834
5047,81794.45040016377
13238,377463.5502250521
2190,204488.40646867623
15599,173470.55621235547
6542,166357.42577778548
1968,166862.93024137698
5630,163789.37810822832
9157,192921.43563662452
789,184356.7012279211
1413,268641.274134218
12514,256685.4745300777
13459,143840.92530721743
1345,257346.26734715182
4034,201150.51965143444
15169,149346.89265719344
6770,257470.46831913613
3334,179059.84064025368
12998,160588.80258458256
15870,212690.31351565055
1871,157405.78138836884
5770,158519.7341421544
13196,118461.65369420659
7633,236663.63669965309
10699,202834.79747386457
15470,192604.77997513453
1903,502993.8156985893
13860,227117.56749050587
7649,148745.73119160195
11043,207296.8382269798
2922,228324.43077299738
7538,300754.36691036983
9477,109688.35850643729
117,487623.30287905864
1457,212191.07166931318
7082,164289.01738846904
3053,253268.48032762864
12522,114279.20587625276
5744,448813.6686332489
13566,276757.22759566427
1464,155400.40519977023
3852,118689.82748507531
9557,296668.556907353
14719,342924.9738384333
13978,111331.32275171361
3286,162087.08698459886
13019,345809.18333864806
1421,162467.7347203569
13502,154801.03227678192
14811,151235.54535397288
9297,206300.7524331122
7749,395108.49923718657
16555,143522.80221747785
14576,179340.08372876624
12766,164431.99629009637
4679,131028.86322040415
10033,213799.67909468987
11231,290117.5017304042
15112,159513.62091783722
10617,185142.9743100797
2175,169431.6986219867
16502,463964.12504329934
10106,207140.99969474127
12561,151426.8496707522
15907,282760.72585072345
8069,116460.79060825933
8316,123640.85967954352
12343,239815.6314568469
12092,194405.8363722334
1527,185062.60200024745
10010,225275.4644016364
655,111907.68863454863
10549,126212.8013626289
3248,111354.91282557942
13499,292868.8923358735
14959,203128.15943989423
6070,167584.89855106166
11360,256028.92158086115
12102,201839.38870089708
11870,266681.6172133272
3713,106103.70663107706
3230,146968.33215432198
7742,216098.36335646117
15092,349223.0375064368
8728,266999.60684804275
3386,148751.40466567557
9409,145171.24091093568
16545,272506.80206781084
3127,176052.4004606775
11344,178857.59728881888
2112,234190.5082750742
7310,215137.8495930577
6313,210880.6619365998
3681,369334.74691877794
5114,353147.7053039496
270,151671.6046852907
14350,175603.75674615032
12223,350156.9330267634
1066,194601.9815542141
16116,333156.3780957053
11410,493671.09693038044
4088,162798.2786549738
5956,156243.40812966216
14669,141781.0349393106
13871,117326.69147027732
4126,219327.2981132153
12114,206982.03728727324
16607,158406.13619337312
4266,222909.38566979044
13518,197784.6103909302
11856,307270.28404452204
3885,257505.96446480218
8891,127919.942045149
4964,176694.41698221615
7696,146882.1047258746
6894,119427.59416512086
9766,197553.80341215341
4800,163640.35368867835
2840,185425.1392131508
4743,182402.1156316657
13562,472140.4893956822
8301,194303.00517542422
5405,158936.7381233916
1535,173020.36024820158
9073,123039.28883349513
1698,307518.4052842967
12262,246710.02980851344
6794,190209.05258823573
12701,173910.5558404648
8432,174975.9952854235
13540,139742.09927920674
8629,145647.7489792111
1440,173589.1439931322
8596,196627.09223368135
9575,291528.36699724605
14976,96176.10915746777
3149,211836.2681599565
5157,146725.8105045851
10748,158975.98299015805
9719,348733.43340968183
6376,190797.0764621734
9733,213620.2452852466
4749,202178.12565311225
4994,454557.290763403
538,217930.06906216525
5512,141931.5027833311
9778,177818.53191597018
9761,136675.85418850323
3174,487545.3631074418
13429,184214.35304776655
10467,87499.20158653478
14129,205643.99702338135
13608,193990.28561037386
11106,153580.28100988804
12048,167147.05692571442
1054,410902.37964338483
3582,250052.55134692145
1566,149041.9279204949
11529,144015.7548117025
11859,131592.7274071231
10582,148676.46673548044
14907,508314.6626604815
14039,157609.4358767031
10489,165620.6405800584
3331,331437.2805670067
10153,242678.0562609344
5271,138260.60926542076
11871,404349.8378480548
776,134645.05432551494
3994,107677.4913991501
9433,68095.84563433907
14275,146368.12827340813
8030,259543.71065088516
8169,243195.71301238117
8053,182431.66763905736
4822,215757.54375596365
13197,206679.91041508506
13634,205083.84488172497
8951,153730.4741122604
12176,205502.16856160367
15471,139969.64281662303
14962,151829.74030253725
12512,121554.28333118539
8697,359872.099709276
7095,224494.47792540237
13639,209254.35600606672
16660,176071.90321453495
5848,141358.09109578808
5386,186087.6147317811
10880,289001.50983310456
3954,178026.34051504047
13426,268946.7034906322
5966,222998.89735369608
16315,259039.41793834456
7455,166231.18620386228
11071,225609.0401221508
14740,213953.01939331956
16087,139018.15277111233
8931,217951.38960132655
15289,161018.24627553634
16089,256899.4476110638
12128,179909.20008185192
4724,210810.84931016786
8585,197648.92443700336
7188,221754.08269009518
5423,150932.29835870012
10488,206590.41950220728
5980,199386.72670005533
8376,230019.57455419764
12397,150405.1889865221
16496,159523.6858552608
4891,251719.2033770736
9710,135807.38155508263
6339,150853.13114369113
244,222251.26570710182
5002,239149.99571743346
5358,195793.74011101853
7636,159724.4684826667
9361,306588.4961476715
3601,100661.1064231893
15755,145153.33453135542
172,180883.41322498434
3037,337561.25658613694
577,268482.70015963283
3607,209786.72259508076
2515,109604.70903625697
10413,167034.38785806668
10511,191914.14869604763
4637,497526.31407632283
12736,293258.8611481144
9534,232973.54024915217
11641,155471.68977136762
10419,211143.840658419
15313,231895.5481119886
14915,187007.4363335322
12409,364069.9371939251
9405,128295.7548143628
14066,202423.35439516403
14108,189072.7873346336
11931,233107.59262854359
11464,265841.1631854433
926,145475.60318922668
11190,225560.4998344433
10260,181476.04788182964
12712,193091.93201963603
1234,197716.60378084955
11608,106065.43920932028
3776,254517.12044845702
4881,195449.4742730833
10266,142514.96407893932
3262,218693.65415698368
3576,373309.32233940106
16604,419570.32764477824
8041,250554.8168911335
10691,242905.08457153977
8357,170666.86079653355
11661,135270.43224717397
4453,234010.76064144148
15936,218182.62831726993
8463,267374.7450172656
15770,212730.6395011099
466,176414.6778494072
14965,88453.09527097947
11227,220660.55682746257
9894,259605.42254618162
11746,192317.04326510898
4118,128966.92884087609
756,353034.40019664384
15589,149878.28013717785
109,405827.24417191296
5778,190581.84362194597
1731,80605.30845352315
3450,148260.63776307675
2961,185329.40671117607
222,186746.55135184134
11454,393110.7896003584
7339,180792.67983667614
12096,94490.12575961577
14074,201092.37677406456
4058,333234.12490333826
6603,206758.8871639246
3289,129289.43595358545
16681,292156.72875920887
8200,348943.1460551836
3343,271527.4236803007
7802,187197.8556833129
2082,355745.9009958221
217,274935.52911385475
1720,177683.90092665676
7224,244924.1678067194
6176,137225.9618566054
12571,268877.2043610212
16666,240344.32002840348
8908,171698.04597319724
6914,171973.1794187605
5428,193448.04808699552
381,190209.05258823573
3991,203296.87630839067
16365,210452.37315262307
1046,199732.96228333327
391,152505.74241710655
9212,323449.8670383771
3022,283557.7401818776
9961,104408.99580875863
6764,293993.25342746946
7720,188423.35205982983
4809,218438.9769313587
8877,232021.86173376374
7817,199987.35641742923
10614,112730.4834250584
5553,247492.1640924758
16488,138694.39860394897
11002,164830.48285419794
13592,363586.84829071345
15050,222590.83073936938
13553,240586.32829500877
9041,231418.42566524027
5461,429490.6567158226
16274,422414.3069680666
2138,122662.90010018338
6245,148295.83281003783
8245,193723.99287403666
6491,203591.39003010365
13218,193365.94679244622
13101,103087.75691279635
10462,144421.10017738718
4079,177625.7487563999
1506,464001.4308523047
14107,123525.19340466718
12215,259361.37117397413
11576,267633.7025153123
10567,219519.28699044968
12713,207569.72516319147
1468,436791.3585878277
2549,272687.31932783936
4172,223235.22776639418
12380,235413.81608886045
3513,109802.28556049414
8165,268477.77153336356
1127,210946.71720819073
14601,398995.42936323886
15526,318679.2063766148
986,429111.3933047435
14968,265807.16077606415
9348,233384.43567235436
6317,264886.37840192154
7497,87780.512525246
5079,328045.63516289345
528,184971.54600525126
10964,140357.19613749548
5812,306162.15605758154
11022,181437.47686550152
16251,157567.43511166147
5863,113295.94321407542
8664,191606.93593896742
5396,188994.7999754782
6917,262873.0174091494
12776,132866.26300538433
473,253123.01560401067
13333,222261.6153418284
13023,172930.4211598721
7357,210047.08527915808
10955,488584.7702737135
11914,388745.78979183896
12535,156623.9172194762
11205,185587.14757004875
13209,191386.88988921032
16119,269769.5286397866
2174,250075.07507246197
4834,259525.52220413176
10151,180928.48328322597
5584,186081.92301164605
6672,213822.11016692178
12858,300488.6468310365
5106,185216.8454554101
8884,178761.66419567828
13766,178447.4036675984
12556,131163.8204017129
12910,224187.3055691776
6258,130348.71755686156
7100,268808.6887926289
1793,209863.64588933892
3335,188094.33283675608
12835,195742.22917983608
10591,176907.4730792655
15707,245837.1747312189
16389,160966.39947609877
7440,370908.6557285999
6293,184994.66307330833
3937,194796.63572773236
16527,215530.48227476745
5102,224750.9911315773
10734,307566.2256133624
7986,145861.74783512397
6495,122614.96008040111
9571,291160.0660946516
5131,249915.67876706476
10761,362896.7208691215
143,390207.1358035256
13829,167173.83427359405
13662,237652.94389093772
1771,138003.55408456523
5448,217596.7991174527
8594,153666.6234424634
12038,272656.3875926695
16471,169223.30326155858
16764,144571.1983814129
1282,167085.0765945017
15101,265174.48825863114
9473,133429.02924619635
2324,355660.84152324
14448,221804.43128539118
6000,80222.90674855189
2077,152360.13190244243
12960,261727.64855062266
15837,205090.17032979286
8805,247325.7336597551
9987,246739.74535536076
1580,387557.80885272735
11089,125461.86330902635
10926,221162.82709894175
12773,349784.16075499397
6490,231901.44765127153
10858,126629.93630714247
2831,119223.00198352963
16326,141106.794762304
371,187539.3590870449
8852,174357.812287318
6713,262509.96770371066
4230,237640.730507943
3639,209636.31006159887
3642,189705.14711518446
5149,204917.62143593037
2861,205020.00045099788
13300,86326.17454559193
2807,230423.42232370988
5919,104343.47654883766
12716,501496.7982944202
4271,230902.05520126436
16055,185933.34790210036
3747,235446.09524921747
5857,273943.6072764547
6884,304967.54101795197
16027,253876.22861580914
3512,271608.850671696
5181,179041.58905240876
16732,216887.75835645967
1908,178812.14935405133
12082,157346.2046100535
7286,138269.70485607564
8216,138637.0054399939
6929,328554.47367059137
3950,271444.69376012246
12479,163187.82466048197
877,140665.29543951797
1366,195169.7096685889
384,134463.01948748392
5767,197529.1141464704
6910,151016.757187985
187,200311.23796067364
10164,348464.9108047426
8603,251622.3069729153
15834,228427.85944610066
3078,129431.85743569865
3479,256620.58583264623
6671,214194.3229510132
6078,175913.7162956307
16271,130752.01191822656
16191,156936.7056295774
11544,168511.68587945454
7781,164658.8478747349
14918,314669.9311339183
6238,133372.2327303434
12989,203764.83691931705
11907,258733.62589085533
9696,140895.20509793746
14084,215106.44016675878
3895,136628.48653461892
4367,184757.02754284622
8453,87650.70780723888
7638,332229.8343403479
8373,235506.19551588554
4674,192533.3193371287
15787,145365.97986938726
5903,352366.7007612737
13679,236426.08267480982
9018,373243.5720635545
15823,284414.5063638661
13289,143985.15757807202
9896,205966.74031968284
14436,168245.21328903735
5547,218809.41669536606
4048,483467.8654645071
16579,178917.53999952445
8550,244719.22695320632
9385,324517.532040679
5242,160351.54057050534
31,210953.25130979676
6144,287640.4379317496
3990,198350.43547929378
2523,85752.20284934097
12608,299127.03701645235
7234,175028.27353643748
15264,207883.97220986194
9623,199255.31874933466
3161,311273.11384282203
7425,103504.97554571819
13021,256899.1139948667
4044,142215.62648715402
15411,237985.43672448854
979,337471.2755930632
5514,237985.43672448854
4817,174904.55780271924
2115,175292.0875407601
10571,254032.2877168866
8992,211744.52332499326
15546,195576.9787407563
11359,134856.11019955296
11972,191690.3140772858
12838,170549.48731761082
5948,124263.6216223072
422,329263.565980408
4855,161489.0192567707
16197,112188.61027178162
8926,366516.7220430223
5703,190760.487515933
8848,197158.31173629456
7039,298645.3119773361
3806,157195.34428209194
15154,184979.987560525
13132,181151.73298402014
7438,174527.9408937703
4398,230139.872135512
2440,189143.82564672004
3751,143274.66207539447
1476,181148.9439339036
2264,249152.27673196915
16444,181083.71852307286
10704,164173.1077513773
4033,143557.2253179566
4508,118221.03759918793
16290,215596.79855453852
10387,206249.4307143575
5457,145390.3341587663
4910,248478.42148393823
7451,197596.62796025563
10732,181014.75333029922
8015,135644.19846822447
6148,187939.63028064667
5892,246512.5384282197
7825,228432.4207913039
6851,212145.11625689056
6633,209952.28475993025
2139,278521.42539794423
10213,270341.07887634047
2830,184784.0863869461
13907,143571.9219793683
15897,363265.0516710402
8311,188340.95773931764
14230,197725.69349773575
3878,208440.9854963672
13732,170278.35688359107
12110,185303.46363606094
10675,415336.4962345111
12946,145922.470578203
16754,214594.7789613678
4394,241682.33401196558
16728,178703.28838944205
14378,498418.6309168851
9949,180179.36258374352
994,165214.854765872
13258,161669.94902795818
5883,421674.0572390141
6933,303934.3080084958
13193,205602.3854762604
13286,172378.9321839836
13407,383182.6978972532
7512,115827.18839652592
7221,204402.5330490885
14428,114031.05037489967
1740,188070.17685356838
3,143136.01118462582
12952,206186.9853545003
11537,149614.82781129447
2558,143028.79764232037
14081,274505.0311086272
3517,247565.53495630936
7149,228223.3965854664
15777,114142.35731480988
8995,242074.61042707865
826,371849.6181749746
509,322728.74000518373
14875,329463.66001297906
6591,171996.34448337465
11283,109901.12258300558
9897,229142.21330172478
14902,180109.7139550953
14291,181087.51529568702
3162,223608.56324264553
4206,191434.4838284528
11580,190101.95838326984
2007,241202.57476280723
14939,264568.4485989812
13572,133871.49234907707
